stat,hard,koef_hard,line,fs1_public,prest,p2,p3,p1_1,p1_2,punkt,kodific,f10r13p1,f10r14p1_1,f10r14p1_2,f10r151_03,f10r14p1_6,f10r18p1,f10r18p1_2,f10r19p1um,f10r19p113,f10r19p114,f10r19p121,f10r211p1,f10r22p1,f10r24p1,f10r24p1gr,f10r24p2,f10r24p3,f10r25p1,f10r25p1gr,f10r25p2,f10r25p3,f10r27p1,f11r9p1_05,f11r9_no11,f11r9p1_21,f11r9p1_22,f11r9p1212,f11r9_no01,f11r91_24,f11r10no13,f11r17_01,f11r17_02,f11r17_03,f11r17_04,f11r17_07,f20r30_82,f60r15,f60r15p7,status,ord_r,fe1r32p1,fe1r33p1,fe1r33_16,fe1r331_12,fe1r331_20,fe1r34_04,fe1r351p1,fe2r18_33,fl1,fl1_2,fl1_wom,fl1_bwom,fl1_ml,fl1_nl,fl1u,fl1u_2,fl1u_wom,fl1u_bwom,fl1u_ml,fl1u_nl,fs1_neost,fs1r566_3o,fs1r567_1o,fs1r567_2,fs1r567_3o,fs1r567_4o,fs1r62_21,fs1r62_02,fs1r62_03,fs1r62_05,fs1r62_06,fs1r62_07,fs1r62_08,fs1r62_09,fs1r62_10,fs1r62_11,fs1r62_12,fs1r62_16,fs1r70_01,fs1r64,fs1r64_add,fs1r64_nn,fs1r64_0,fs1r64_05n,fs1r64_05x,fs1r64_06n,fs1r64_06x,fs1r64_09n,fs1r64_09x,fs1r64_12n,fs1r64_12x,fs1r64_11n,fs1r64_11x,fs1r64_01n,fs1r64_01x,fs1r65_o,fs1r65_n,fs1r65_02n,fs1r65_02x,d_izm,id
ст.309 ч.3,3,11710,1,,1,3090003,FE1R10P1,Организация или содержание притонов для занятия пр,Жезґкшелiкпен айналысуєа арналєан притондар ўйымда,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,01,,"05,06,11,",,,,,,,,,,,,5,10,01,,,,2015-01-01,877
ст.309 ч.3,3,11790,1,,1,3090003,FE1R10P1,Организация или содержание притонов для занятия пр,Жезґкшелiкпен айналысуєа арналєан притондар ўйымда,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,01,,"05,06,11,",,,,,,,,,,,,5,10,01,,,,2024-09-04,878
ст.310 ч.1,1,3610,1,,1,3100001,FE1R10P1,Организация или содержание притонов для одурманива,Дјрiлiк немесе басќа да ќўралдарды пайдаланып есеѕ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,01,,,,2015-01-01,879
ст.310 ч.2,3,9290,1,,1,3100002,FE1R10P1,Организация или содержание притонов для одурманива,Дјрiлiк немесе басќа да ќўралдарды пайдаланып есеѕ,,,,,,,,,,,ALL,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,ALL,01,,"05,06,11,",,,,,,,,,,,,3,7,01,,,,2015-01-01,880
ст.311,1,3360,1,,1,3110001,FE1R10P1,Незаконное распространение порнографических матери,Порнографиялыќ материалдарды немесе заттарды заѕсы,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,01,,,2015-01-01,881
ст.312 ч.1,3,8260,,,1,3120001,FE1R10P1,Изготовление и оборот материалов или предметов с п,Кјмелетке толмаєандардыѕ порнографиялыќ бейнелерi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,NO,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,6,01,,,,2015-01-01,882
ст.312 ч.2,3,10080,,,1,3120002,FE1R10P1,Изготовление и оборот материалов или предметов с п,Кјмелетке толмаєандардыѕ порнографиялыќ бейнелерi,"01,02,03,04",,,,,02,02,02,,01,,,,,,,,,,,,,,,03,,,,,,,,,,,,,,,,2,0,,,NO,,,,,NO,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,5,7,01,,,,2015-01-01,883
ст.312 ч.2,3,11750,,,1,3120002,FE1R10P1,Изготовление и оборот материалов или предметов с п,Кјмелетке толмаєандардыѕ порнографиялыќ бейнелерi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,NO,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,5,10,01,,,,2020-01-11,884
ст.312 ч.3,3,10730,,,1,3120003,FE1R10P1,Изготовление и оборот материалов или предметов с п,Кјмелетке толмаєандардыѕ порнографиялыќ бейнелерi,"01,02,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,01,,,,,,,,,,,,,,,,,ALL,2,04,,03,,,02,,,,,,,03,01,,"05,06,11,",,,,,,,,,,,,5,8,"01,02",,10,10,2015-01-01,885
ст.312 ч.3,4,13860,,,1,3120003,FE1R10P1,Изготовление и оборот материалов или предметов с п,Кјмелетке толмаєандардыѕ порнографиялыќ бейнелерi,"01,02,03,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,01,,,,,,,,,,,,,,,,,ALL,2,04,,03,,,02,,,,,,,03,01,,"05,06,11,",,,,,,,,,,,,10,15,"01,22",,,,2020-01-11,886
ст.313,1,3370,,,1,3130001,FE1R10P1,"Незаконное распространение произведений, пропаганд",Ќатыгездiк пен кїш ќолдануєа бас ўруды насихаттайт,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,01,,,2015-01-01,887
ст.313-1 ч.1,0,60,1,,2,3130101,FE1R10P1,Пропаганда самоубийства,Ґзін-ґзі ґлтіруді насихаттау,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06",,,,,200,,200,,,,,,,,,,,,,2024-06-15,888
ст.313-1 ч.2,1,2090,1,,1,3130102,FE1R10P1,Пропаганда самоубийства,Ґзін-ґзі ґлтіруді насихаттау,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,01",,,,,,,,,,,,,1,,1,,,,,2024-06-15,889
ст.313-1 ч.3,2,7730,1,,1,3130103,FE1R10P1,Пропаганда самоубийства,Ґзін-ґзі ґлтіруді насихаттау,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,,,,,,,,,,,,,3,5,,,,,2024-06-15,890
ст.314 ч.1,2,4710,,,1,3140001,FE1R10P1,Надругательство над телами умерших и местами их за,Ґлген адамдардыѕ мјйiттерiн жјне олар жерленген же,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,,,,2015-01-01,891
ст.314 ч.2,2,7090,,,1,3140002,FE1R10P1,Надругательство над телами умерших и местами их за,Ґлген адамдардыѕ мјйiттерiн жјне олар жерленген же,"01,02,03,04",1,,,,02,02,02,,01,,,,,,,,,,,,,,,03,,,,,,,,,,,,,,,,1,0,,,NO,,03,04,,,,,,,,,,,,,,,,,,,,,01,,02,,,,,,,,,,02,"05,06,09,11,01",,,,,5000,,5000,,1200,,,,5,,5,,,,,2015-01-01,892
ст.315 ч.1,2,4040,1,,1,3150001,FE1R10P1,Незаконное изъятие органов и тканей трупа человека,Адам мјйiтiнiѕ аєзалары мен тiндерiн заѕсыз алып ќ,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,,3,,02,,3,2015-01-01,893
ст.315 ч.2,3,8240,1,,1,3150002,FE1R10P1,Незаконное изъятие органов и тканей трупа человека,Адам мјйiтiнiѕ аєзалары мен тiндерiн заѕсыз алып ќ,"01,02,03",,,,,01,01,01,,02,ALL,,,,,,03,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,02,,02,,,,,,,,,,01,01,,"05,06,11,",,,,,,,,,,,,3,6,,02,,3,2015-01-01,894
ст.316 ч.1,0,430,1,,2,3160001,FE1R10P1,Жестокое обращение с животными,Жануарларєа ќатыгездiк жасау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,120,,120,,120,,30,,,,,,,,,2015-01-01,895
ст.316 ч.2,0,1620,1,,2,3160002,FE1R10P1,Жестокое обращение с животными,Жануарларєа ќатыгездiк жасау,,,,,,,,,,,,,,,,,ALL -,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,,,,,2015-01-01,896
ст.316 ч.3,1,2280,1,,1,3160003,FE1R10P1,Жестокое обращение с животными,Жануарларєа ќатыгездiк жасау,"01,02,03,04,05",,,,,,,,,,,,,,,,02,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,03,,02,,,,,,,,,,,"05,06,09,11,01",,,,,1000,,1000,,400,,,,1,,1,,02,,2,2022-03-01,897
ст.317 ч.1,0,1390,1,,2,3170001,FE1R10P1,Ненадлежащее выполнение профессиональных обязаннос,Медицина немесе фармацевтика жўмыскерiнiѕ кјсiптік,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,180,,50,,,,,,02,,1,2015-01-01,898
ст.317 ч.2,2,5260,1,,1,3170002,FE1R10P1,Ненадлежащее выполнение профессиональных обязаннос,Медицина немесе фармацевтика жўмыскерiнiѕ кјсiптік,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,02,,,3,2015-01-01,899
ст.317 ч.3,2,6300,1,,1,3170003,FE1R10P1,Ненадлежащее выполнение профессиональных обязаннос,Медицина немесе фармацевтика жўмыскерiнiѕ кјсiптік,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,ALL,,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,,5,02,,,3,2015-01-01,900
ст.317 ч.4,3,9360,1,,1,3170004,FE1R10P1,Ненадлежащее выполнение профессиональных обязаннос,Медицина немесе фармацевтика жўмыскерiнiѕ кјсiптік,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,ALL,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,02,,,3,2015-01-01,901
ст.317 ч.5,2,6310,1,,1,3170005,FE1R10P1,Ненадлежащее выполнение профессиональных обязаннос,Медицина немесе фармацевтика жўмыскерiнiѕ кјсiптік,,,,,,,,,,,ALL,,,,,ALL -,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,,5,02,,,3,2015-01-01,902
ст.318 ч.1,1,3710,,,1,3180001,FE1R10P1,Нарушение порядка проведения клинических исследова,Клиникалыќ зерттеулер жїргiзу тјртiбiн жјне профил,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,02,,,3,2015-01-01,903
ст.318 ч.2,2,5890,,,1,3180002,FE1R10P1,Нарушение порядка проведения клинических исследова,Клиникалыќ зерттеулер жїргiзу тјртiбiн жјне профил,,,,,,,,,,,ALL,,,,,ALL -,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,4000,,4000,,1000,,,,4,,4,02,,,5,2015-01-01,904
ст.319 ч.1,1,3110,,2,1,3190001,FE1R10P1,Незаконное производство аборта,Заѕсыз тїсік жасау,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,,,,2015-01-01,905
ст.319 ч.2,2,5680,,2,1,3190002,FE1R10P1,Незаконное производство аборта,Заѕсыз тїсік жасау,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,"05,06,09,11,01",,,,,4000,,4000,,1000,,,,4,,4,,,,,2015-01-01,906
ст.319 ч.3,1,2300,1,,1,3190003,FE1R10P1,Незаконное производство аборта,Заѕсыз тїсік жасау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,1000,,1000,,400,,,,1,,1,02,,,3,2015-01-01,907
ст.319 ч.4,2,5270,1,,1,3190004,FE1R10P1,Незаконное производство аборта,Заѕсыз тїсік жасау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,02,,,3,2015-01-01,908
ст.319 ч.5,3,9090,1,,1,3190005,FE1R10P1,Незаконное производство аборта,Заѕсыз тїсік жасау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,ALL,,ALL,ALL,,,,,,ALL,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,,02,,3,2015-01-01,909
ст.320 ч.1,0,1500,,,2,3200001,FE1R10P1,Неоказание помощи больному,Науќасќа кґмек кґрсетпеу,,1,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,,02,,2,2015-01-01,910
ст.320 ч.2,1,6690,,,1,3200002,FE1R10P1,Неоказание помощи больному,Науќасќа кґмек кґрсетпеу,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,ALL,,,,,,,ALL,,,,,,,,,,,,"05,06,11,01",,,,,5000,,5000,,,,,,5,,5,02,,,3,2015-01-01,911
ст.321 ч.1,0,1150,,1,2,3210001,FE1R10P1,Разглашение врачебной тайны,Дјрiгерлiк ќўпияны жария ету,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,160,,160,,160,,40,,,,,02,,,3,2015-01-01,912
ст.321 ч.2,2,5780,,2,1,3210002,FE1R10P1,Разглашение врачебной тайны,Дјрiгерлiк ќўпияны жария ету,"01,02,03",,,,,,01,,,02,,,,,,,,,03,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,4000,,4000,,1000,,,,4,,4,,02,,3,2015-01-01,913
ст.322 ч.1,0,1510,,,2,3220001,FE1R10P1,Незаконная медицинская и фармацевтическая деятельн,Заѕсыз медициналыќ жјне фармацевтикалыќ ќызмет жјн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,,02,,2,2015-01-01,914
ст.322 ч.2,1,4630,,,1,3220002,FE1R10P1,Незаконная медицинская и фармацевтическая деятельн,Заѕсыз медициналыќ жјне фармацевтикалыќ ќызмет жјн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,ALL,,,,,,,,,,,,ALL,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,3,2015-01-01,915
ст.322 ч.3,1,6440,1,,1,3220003,FE1R10P1,Незаконная медицинская и фармацевтическая деятельн,Заѕсыз медициналыќ жјне фармацевтикалыќ ќызмет жјн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,ALL,,,,,,ALL,,,,,,,,,,,,,,,,,,,"11,01",,"05,06,",,,,,,,,,,,5,,5,,02,,3,2015-01-01,916
ст.322 ч.4,2,9510,1,,1,3220004,FE1R10P1,Незаконная медицинская и фармацевтическая деятельн,Заѕсыз медициналыќ жјне фармацевтикалыќ ќызмет жјн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,ALL,,,,,ALL,,,,,,,,,,,,,,,,,,,"11,01",,"05,06,",,,,,,,,,,3,7,3,7,,02,,3,2015-01-01,917
ст.322 ч.5,2,7250,1,,1,3220005,FE1R10P1,Незаконная медицинская и фармацевтическая деятельн,Заѕсыз медициналыќ жјне фармацевтикалыќ ќызмет жјн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,5000,,5000,,1200,,,,5,,5,,02,,3,2015-01-01,918
ст.323 ч.1,1,3630,,,1,3230001,FE1R10P1,Обращение с фальсифицированными лекарственными сре,"Жалєан дјрілік заттармен, медициналыќ маќсаттаєы б",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,01,02,,2,2015-01-01,919
ст.323 ч.2,2,7380,,,1,3230002,FE1R10P1,Обращение с фальсифицированными лекарственными сре,"Жалєан дјрілік заттармен, медициналыќ маќсаттаєы б","01,02,03",,,,,,01,,,02,,,,,,,,,03,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,02,ALL,01,,,,,,,,,,,"05,06,09,11,01",,,,,5000,,5000,,1200,,,,5,,5,01,02,,3,2015-01-01,920
ст.323 ч.3,3,11810,,,1,3230003,FE1R10P1,Обращение с фальсифицированными лекарственными сре,"Жалєан дјрілік заттармен, медициналыќ маќсаттаєы б",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,ALL,,,,,,,,,,ALL,01,,"05,06,11,",,,,,,,,,,,,5,10,01,02,,5,2015-01-01,921
ст.334 ч.2,2,5000,,,1,3340002,FE1R10P1,Самовольное пользование недрами,Жер ќойнауын ґз бетінше пайдалану,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,02,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,3,2015-01-01,922
ст.324 ч.1,2,4890,,,1,3240001,FE1R10P1,Нарушение экологических требований к хозяйственной,Шаруашылыќ немесе ґзге де ќызметке ќойылатын эколо,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,2,2015-01-01,923
ст.324 ч.2,3,9100,,,1,3240002,FE1R10P1,Нарушение экологических требований к хозяйственной,Шаруашылыќ немесе ґзге де ќызметке ќойылатын эколо,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,,02,,3,2015-01-01,924
ст.325 ч.1,0,810,,,2,3250001,FE1R10P1,Нарушение экологических требований при обращении с,Экологиялыќ тўрєыдан јлеуетті ќауіпті химиялыќ нем,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,160,,160,,160,,40,,,,,,,,,2015-01-01,925
ст.325 ч.2,2,4900,,,1,3250002,FE1R10P1,Нарушение экологических требований при обращении с,Экологиялыќ тўрєыдан јлеуетті ќауіпті химиялыќ нем,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,2,2015-01-01,926
ст.325 ч.3,3,8720,1,,1,3250003,FE1R10P1,Нарушение экологических требований при обращении с,Экологиялыќ тўрєыдан јлеуетті ќауіпті химиялыќ нем,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,2,7,02,,,3,2015-01-01,927
ст.326 ч.1,0,820,,,2,3260001,FE1R10P1,Нарушение экологических требований при обращении с,Микробиологиялыќ немесе басќа да биологиялыќ агент,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,160,,160,,160,,40,,,,,,,,,2015-01-01,928
ст.326 ч.2,2,4910,,,1,3260002,FE1R10P1,Нарушение экологических требований при обращении с,Микробиологиялыќ немесе басќа да биологиялыќ агент,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,2,2015-01-01,929
ст.326 ч.3,3,9110,,,1,3260003,FE1R10P1,Нарушение экологических требований при обращении с,Микробиологиялыќ немесе басќа да биологиялыќ агент,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,,02,,3,2015-01-01,930
ст.327 ч.1,2,4720,,,1,3270001,FE1R10P1,"Нарушение ветеринарных правил или правил, установл",Ветеринариялыќ ќаєидаларды немесе ґсiмдiктердiѕ ау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,,,,2015-01-01,931
ст.327 ч.2,1,3120,,,1,3270002,FE1R10P1,"Нарушение ветеринарных правил или правил, установл",Ветеринариялыќ ќаєидаларды немесе ґсiмдiктердiѕ ау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,,,,2015-01-01,932
ст.328 ч.1,0,830,,,2,3280001,FE1R10P1,"Загрязнение, засорение или истощение вод","Суларды ластау, ќоќыстау немесе сарќу",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,160,,160,,160,,40,,,,,,,,,2015-01-01,933
ст.328 ч.2,2,4920,,,1,3280002,FE1R10P1,"Загрязнение, засорение или истощение вод","Суларды ластау, ќоќыстау немесе сарќу",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,2,2015-01-01,934
ст.328 ч.3,3,8690,1,,1,3280003,FE1R10P1,"Загрязнение, засорение или истощение вод","Суларды ластау, ќоќыстау немесе сарќу",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,2,7,,02,,3,2015-01-01,935
ст.329 ч.1,2,4930,,,1,3290001,FE1R10P1,Загрязнение атмосферы,Атмосфераны ластау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,2,2015-01-01,936
ст.329 ч.2,3,9120,,,1,3290002,FE1R10P1,Загрязнение атмосферы,Атмосфераны ластау,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,01,,"05,06,11,",,,,,,,,,,,,3,7,,02,,3,2015-01-01,937
ст.330 ч.1,2,4940,,,1,3300001,FE1R10P1,Загрязнение морской среды,Теѕiз ортасын ластау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,,02,,2,2015-01-01,938
